congress,icpsr_id,state_code,congress_district,state,party_code,name,dim1,dim2,chamber_ind
109,15451,45,4,LOUISIA,200,MCCRERY,0.314,0.083,0
110,15451,45,4,LOUISIA,200,MCCRERY,0.314,0.083,0
100,15451,45,4,LOUISIA,200,MCCRERY  J,0.314,0.083,0
101,15451,45,4,LOUISIA,200,MCCRERY  JI,0.314,0.083,0
80,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
81,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
82,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
83,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
84,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
85,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
86,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
87,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
88,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
89,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
90,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
91,6204,24,4,OHIO,200,MCCULLOCH,0.232,-0.175,0
92,6204,24,4,OHIO,200,MCCULLOCH W,0.232,-0.175,0
102,14843,53,4,OKLAHOM,100,MCCURDY,-0.087,0.219,0
103,14843,53,4,OKLAHOM,100,MCCURDY,-0.087,0.219,0
97,14843,53,4,OKLAHOM,100,MCCURDY  D,-0.087,0.219,0
98,14843,53,4,OKLAHOM,100,MCCURDY  D,-0.087,0.219,0
99,14843,53,4,OKLAHOM,100,MCCURDY  D,-0.087,0.219,0
100,14843,53,4,OKLAHOM,100,MCCURDY  D,-0.087,0.219,0
101,14843,53,4,OKLAHOM,100,MCCURDY  DA,-0.087,0.219,0
88,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
89,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
90,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
91,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
94,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
95,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
102,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
103,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
104,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
105,10607,14,10,PENNSYL,200,MCDADE,0.066,-0.236,0
96,10607,14,10,PENNSYL,200,MCDADE  J,0.066,-0.236,0
97,10607,14,10,PENNSYL,200,MCDADE  J,0.066,-0.236,0
98,10607,14,10,PENNSYL,200,MCDADE  J,0.066,-0.236,0
99,10607,14,10,PENNSYL,200,MCDADE  J,0.066,-0.236,0
100,10607,14,10,PENNSYL,200,MCDADE  J,0.066,-0.236,0
101,10607,14,10,PENNSYL,200,MCDADE  JOS,0.066,-0.236,0
92,10607,14,10,PENNSYL,200,MCDADE J,0.066,-0.236,0
93,10607,14,10,PENNSYL,200,MCDADE J,0.066,-0.236,0
108,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
109,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
110,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
111,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
112,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
113,15613,73,7,WASHING,100,MCDERMOT,-0.49,-0.328,0
101,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
102,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
103,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
104,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
105,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
106,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
107,15613,73,7,WASHING,100,MCDERMOTT,-0.49,-0.328,0
90,11030,23,19,MICHIGA,200,MCDONALD,0.087,-0.253,0
91,11030,23,19,MICHIGA,200,MCDONALD,0.087,-0.253,0
94,14252,44,7,GEORGIA,100,MCDONALD,0.843,0.295,0
95,14252,44,7,GEORGIA,100,MCDONALD,0.843,0.295,0
96,14252,44,7,GEORGIA,100,MCDONALD  L,0.843,0.295,0
97,14252,44,7,GEORGIA,100,MCDONALD  L,0.843,0.295,0
98,14252,44,7,GEORGIA,100,MCDONALD  L,0.843,0.295,0
92,11030,23,19,MICHIGA,200,MCDONALD J,0.087,-0.253,0
79,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
80,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
81,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
82,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
83,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
84,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
85,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
86,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
87,6220,71,15,CALIFOR,200,MCDONOUGH,0.164,-0.269,0
76,6228,14,31,PENNSYL,200,MCDOWELL,0.179,-0.495,0
80,6228,14,29,PENNSYL,200,MCDOWELL,0.179,-0.495,0
84,6224,11,1,DELAWAR,100,MCDOWELL,-0.34,0.153,0
86,6224,11,1,DELAWAR,100,MCDOWELL,-0.34,0.153,0
87,6224,11,1,DELAWAR,100,MCDOWELL,-0.34,0.153,0
88,6224,11,1,DELAWAR,100,MCDOWELL,-0.34,0.153,0
89,6224,11,1,DELAWAR,100,MCDOWELL,-0.34,0.153,0
89,10749,13,31,NEW YOR,200,MCEWEN,0.19,-0.136,0
90,10749,13,31,NEW YOR,200,MCEWEN,0.19,-0.136,0
91,10749,13,31,NEW YOR,200,MCEWEN,0.19,-0.136,0
94,10749,13,30,NEW YOR,200,MCEWEN,0.19,-0.136,0
95,10749,13,30,NEW YOR,200,MCEWEN,0.19,-0.136,0
102,14844,24,6,OHIO,200,MCEWEN,0.321,0.162,0
97,14844,24,6,OHIO,200,MCEWEN  B,0.321,0.162,0
98,14844,24,6,OHIO,200,MCEWEN  B,0.321,0.162,0
99,14844,24,6,OHIO,200,MCEWEN  B,0.321,0.162,0
100,14844,24,6,OHIO,200,MCEWEN  B,0.321,0.162,0
101,14844,24,6,OHIO,200,MCEWEN  BOB,0.321,0.162,0
96,10749,13,30,NEW YOR,200,MCEWEN  R,0.19,-0.136,0
92,10749,13,31,NEW YOR,200,MCEWEN R,0.19,-0.136,0
93,10749,13,30,NEW YOR,200,MCEWEN R,0.19,-0.136,0
85,6240,71,11,CALIFOR,100,MCFALL,-0.396,0.347,0
86,6240,71,11,CALIFOR,100,MCFALL,-0.396,0.347,0
87,6240,71,11,CALIFOR,100,MCFALL,-0.396,0.347,0
88,6240,71,15,CALIFOR,100,MCFALL,-0.396,0.347,0
89,6240,71,15,CALIFOR,100,MCFALL,-0.396,0.347,0
90,6240,71,15,CALIFOR,100,MCFALL,-0.396,0.347,0
91,6240,71,15,CALIFOR,100,MCFALL,-0.396,0.347,0
94,6240,71,14,CALIFOR,100,MCFALL,-0.396,0.347,0
95,6240,71,14,CALIFOR,100,MCFALL,-0.396,0.347,0
92,6240,71,15,CALIFOR,100,MCFALL J,-0.396,0.347,0
93,6240,71,15,CALIFOR,100,MCFALL J,-0.396,0.347,0
77,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
78,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
79,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
80,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
81,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
82,6242,61,0,ARIZONA,100,MCFARLAND,-0.092,0.464,1
80,6246,14,2,PENNSYL,200,MCGARVEY,0.268,-0.536,0
86,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
87,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
88,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
89,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
90,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
91,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
94,6249,68,0,WYOMING,100,MCGEE,-0.238,0.088,1
92,6249,68,0,WYOMING,100,MCGEE G,-0.238,0.088,1
93,6249,68,0,WYOMING,100,MCGEE G,-0.238,0.088,1
76,6250,46,7,MISSISS,100,MCGEHEE,0.036,0.829,0
77,6250,46,7,MISSISS,100,MCGEHEE,0.036,0.829,0
78,6250,46,7,MISSISS,100,MCGEHEE,0.036,0.829,0
79,6250,46,7,MISSISS,100,MCGEHEE  D.,0.036,0.829,0
75,6251,32,0,KANSAS,100,MCGILL,0.053,0.423,1
86,6253,35,4,NEBRASK,100,MCGINLEY,-0.045,0.338,0
79,6255,14,6,PENNSYL,100,MCGLINCHEY,-0.429,-0.421,0
85,6256,37,1,SOUTH D,100,MCGOVERN,-0.466,0.217,0
86,6256,37,1,SOUTH D,100,MCGOVERN,-0.466,0.217,0
88,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
89,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
90,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
91,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
94,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
95,6256,37,0,SOUTH D,100,MCGOVERN,-0.466,0.217,1
105,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
106,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
107,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
108,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
109,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
110,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
111,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
112,29729,3,3,MASSACH,100,MCGOVERN,-0.415,-0.338,0
113,29729,3,2,MASSACH,100,MCGOVERN,-0.415,-0.338,0
96,6256,37,0,SOUTH D,100,MCGOVERN  G,-0.466,0.217,1
92,6256,37,0,SOUTH D,100,MCGOVERN G,-0.466,0.217,1
93,6256,37,0,SOUTH D,100,MCGOVERN G,-0.466,0.217,1
77,6258,14,2,PENNSYL,100,MCGRANARY,-0.563,-0.204,0
78,6258,14,2,PENNSYL,100,MCGRANARY,-0.563,-0.204,0
76,6258,14,2,PENNSYL,100,MCGRANERY,-0.563,-0.204,0
80,6260,5,0,RHODE I,100,MCGRATH,-0.315,0.047,1
81,6260,5,0,RHODE I,100,MCGRATH,-0.315,0.047,1
82,6259,13,26,NEW YOR,100,MCGRATH,-0.295,-0.118,0
89,10750,12,2,NEW JER,100,MCGRATH,-0.338,0.015,0
102,14845,13,5,NEW YOR,200,MCGRATH,0.152,-0.289,0
81,6259,13,26,NEW YOR,100,MCGRATH  C.,-0.295,-0.118,0
97,14845,13,5,NEW YOR,200,MCGRATH  R,0.152,-0.289,0
98,14845,13,5,NEW YOR,200,MCGRATH  R,0.152,-0.289,0
99,14845,13,5,NEW YOR,200,MCGRATH  R,0.152,-0.289,0
100,14845,13,5,NEW YOR,200,MCGRATH  R,0.152,-0.289,0
101,14845,13,5,NEW YOR,200,MCGRATH  RA,0.152,-0.289,0
76,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
77,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
78,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
79,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
80,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
81,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
82,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
83,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
84,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
85,6262,24,17,OHIO,200,MCGREGOR,0.332,-0.225,0
82,6267,1,3,CONNECT,100,MCGUIRE,-0.318,-0.061,0
81,6267,1,3,CONNECT,100,MCGUIRE  J.,-0.318,-0.061,0
103,29399,14,15,PENNSYL,100,MCHALE,-0.185,-0.062,0
104,29399,14,15,PENNSYL,100,MCHALE,-0.185,-0.062,0
105,29399,14,15,PENNSYL,100,MCHALE,-0.185,-0.062,0
109,20522,47,10,NORTH C,200,MCHENRY,0.504,0.08,0
110,20522,47,10,NORTH C,200,MCHENRY,0.504,0.08,0
111,20522,47,10,NORTH C,200,MCHENRY,0.504,0.08,0
112,20522,47,10,NORTH C,200,MCHENRY,0.504,0.08,0
113,20522,47,10,NORTH C,200,MCHENRY,0.504,0.08,0
94,14253,13,27,NEW YOR,100,MCHUGH,-0.307,-0.163,0
95,14253,13,27,NEW YOR,100,MCHUGH,-0.307,-0.163,0
102,14253,13,28,NEW YOR,100,MCHUGH,-0.307,-0.163,0
108,39316,13,23,NEW YOR,200,MCHUGH,0.204,-0.03,0
109,39316,13,23,NEW YOR,200,MCHUGH,0.204,-0.03,0
110,39316,13,23,NEW YOR,200,MCHUGH,0.204,-0.03,0
111,39316,13,23,NEW YOR,200,MCHUGH,0.204,-0.03,0
103,39316,13,24,NEW YOR,200,MCHUGH  JOH,0.204,-0.03,0
104,39316,13,24,NEW YOR,200,MCHUGH  JOH,0.204,-0.03,0
105,39316,13,24,NEW YOR,200,MCHUGH  JOH,0.204,-0.03,0
106,39316,13,24,NEW YOR,200,MCHUGH  JOH,0.204,-0.03,0
107,39316,13,24,NEW YOR,200,MCHUGH  JOH,0.204,-0.03,0
96,14253,13,27,NEW YOR,100,MCHUGH  M,-0.307,-0.163,0
97,14253,13,27,NEW YOR,100,MCHUGH  M,-0.307,-0.163,0
98,14253,13,28,NEW YOR,100,MCHUGH  M,-0.307,-0.163,0
99,14253,13,28,NEW YOR,100,MCHUGH  M,-0.307,-0.163,0
100,14253,13,28,NEW YOR,100,MCHUGH  M,-0.307,-0.163,0
101,14253,13,28,NEW YOR,100,MCHUGH  MAT,-0.307,-0.163,0
103,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
104,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
105,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
106,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
107,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
108,29326,62,3,COLORAD,200,MCINNIS,0.397,-0.017,0
82,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
83,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
84,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
85,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
86,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
87,6276,2,3,MAINE,200,MCINTIRE,0.222,-0.17,0
88,6276,2,2,MAINE,200,MCINTIRE,0.222,-0.17,0
85,6280,23,7,MICHIGA,200,MCINTOSH,0.105,-0.502,0
104,29518,22,2,INDIANA,200,MCINTOSH,0.49,0.043,0
105,29518,22,2,INDIANA,200,MCINTOSH,0.49,0.043,0
106,29518,22,2,INDIANA,200,MCINTOSH,0.49,0.043,0
77,6281,68,1,WYOMING,100,MCINTYRE,-0.146,-0.01,0
88,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
89,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
90,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
91,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
94,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
95,10810,4,0,NEW HAM,100,MCINTYRE,-0.222,0.06,1
105,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
106,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
107,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
108,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
109,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
110,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
111,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
112,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
113,29746,47,7,NORTH C,100,MCINTYRE,-0.141,0.393,0
92,10810,4,0,NEW HAM,100,MCINTYRE T,-0.222,0.06,1
93,10810,4,0,NEW HAM,100,MCINTYRE T,-0.222,0.06,1
94,13027,67,1,UTAH,100,MCKAY,-0.194,0.395,0
95,13027,67,1,UTAH,100,MCKAY,-0.194,0.395,0
96,13027,67,1,UTAH,100,MCKAY  G,-0.194,0.395,0
93,13027,67,1,UTAH,100,MCKAY G,-0.194,0.395,0
92,13027,67,1,UTAH,100,MCKAY K,-0.194,0.395,0
75,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
76,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
77,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
78,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
79,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
80,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
81,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
82,6293,54,0,TENNESS,100,MCKELLAR,0,0.388,1
78,6298,45,5,LOUISIA,100,MCKENZIE,0.078,0.534,0
79,6298,45,5,LOUISIA,100,MCKENZIE,0.078,0.534,0
103,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
104,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
105,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
106,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
107,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
108,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
109,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
110,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
111,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
112,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
113,29315,71,25,CALIFOR,200,MCKEON,0.326,0.133,0
76,6303,21,2,ILLINOI,100,MCKEOUGH,-0.373,-0.285,0
77,6303,21,2,ILLINOI,100,MCKEOUGH,-0.373,-0.285,0
98,15042,2,1,MAINE,200,MCKERNAN  J,0.095,-0.384,0
99,15042,2,1,MAINE,200,MCKERNAN  J,0.095,-0.384,0
92,13028,62,1,COLORAD,200,MCKEVITT J,0.146,-0.224,0
112,21188,56,1,WEST VI,200,MCKINLEY,0.292,-0.04,0
113,21188,56,1,WEST VI,200,MCKINLEY,0.292,-0.04,0
94,13029,1,4,CONNECT,200,MCKINNEY,-0.016,-0.483,0
95,13029,1,4,CONNECT,200,MCKINNEY,-0.016,-0.483,0
103,29344,44,11,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
104,29344,44,11,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
105,29344,44,4,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
106,29344,44,4,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
107,29344,44,4,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
109,29344,44,4,GEORGIA,100,MCKINNEY,-0.433,-0.539,0
96,13029,1,4,CONNECT,200,MCKINNEY  S,-0.016,-0.483,0
97,13029,1,4,CONNECT,200,MCKINNEY  S,-0.016,-0.483,0
98,13029,1,4,CONNECT,200,MCKINNEY  S,-0.016,-0.483,0
99,13029,1,4,CONNECT,200,MCKINNEY  S,-0.016,-0.483,0
100,13029,1,4,CONNECT,200,MCKINNEY  S,-0.016,-0.483,0
92,13029,1,4,CONNECT,200,MCKINNEY S,-0.016,-0.483,0
93,13029,1,4,CONNECT,200,MCKINNEY S,-0.016,-0.483,0
81,6317,71,23,CALIFOR,100,MCKINNON,-0.205,0.107,0
82,6317,71,23,CALIFOR,100,MCKINNON,-0.205,0.107,0
91,12024,13,27,NEW YOR,200,MCKNEALLY,0.062,-0.082,0
76,6326,35,2,NEBRASK,100,MCLAUGHLIN,-0.051,0.207,0
77,6326,35,2,NEBRASK,100,MCLAUGHLIN,-0.051,0.207,0
76,6333,12,6,NEW JER,200,MCLEAN,0.296,0.031,0
77,6333,12,6,NEW JER,200,MCLEAN,0.296,0.031,0
78,6333,12,6,NEW JER,200,MCLEAN,0.296,0.031,0
76,6344,23,13,MICHIGA,200,MCLEOD,0.188,-0.281,0
88,10608,21,19,ILLINOI,200,MCLOSKEY,0.265,-0.285,0
79,6346,1,0,CONNECT,100,MCMAHON,-0.259,-0.239,1
80,6346,1,0,CONNECT,100,MCMAHON,-0.259,-0.239,1
81,6346,1,0,CONNECT,100,MCMAHON,-0.259,-0.239,1
82,6346,1,0,CONNECT,100,MCMAHON,-0.259,-0.239,1
111,20933,13,13,NEW YOR,100,MCMAHON,-0.169,0.283,0
80,6345,13,4,NEW YOR,200,MCMAHON  G.,0.19,-0.399,0
77,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
79,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
80,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
81,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
82,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
83,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
84,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
85,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
86,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
87,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
88,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
89,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
90,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
91,6353,48,6,SOUTH C,100,MCMILLAN,0.026,0.728,0
99,15108,47,9,NORTH C,200,MCMILLAN,0.255,-0.082,0
102,15108,47,9,NORTH C,200,MCMILLAN  A,0.255,-0.082,0
103,15108,47,9,NORTH C,200,MCMILLAN  A,0.255,-0.082,0
78,6353,48,6,SOUTH C,100,MCMILLAN  J,0.026,0.728,0
100,15108,47,9,NORTH C,200,MCMILLAN  J,0.255,-0.082,0
101,15108,47,9,NORTH C,200,MCMILLAN  J,0.255,-0.082,0
76,6351,48,1,SOUTH C,100,MCMILLAN C.,-0.14,0.364,0
92,6353,48,6,SOUTH C,100,MCMILLAN J,0.026,0.728,0
76,6353,48,6,SOUTH C,100,MCMILLAN J.,0.026,0.728,0
76,6356,48,1,SOUTH C,100,MCMILLAN T.,0.002,0.634,0
79,6358,21,19,ILLINOI,200,MCMILLEN,0.222,-0.054,0
80,6358,21,19,ILLINOI,200,MCMILLEN,0.222,-0.054,0
81,6358,21,22,ILLINOI,200,MCMILLEN,0.222,-0.054,0
100,15432,52,4,MARYLAN,100,MCMILLEN  T,-0.186,0.067,0
101,15432,52,4,MARYLAN,100,MCMILLEN  T,-0.186,0.067,0
102,15432,52,4,MARYLAN,100,MCMILLEN  T,-0.186,0.067,0
109,20535,73,5,WASHING,200,MCMORRIS,0.394,0.072,0
110,20535,73,5,WASHING,200,MCMORRIS,0.394,0.072,0
111,20535,73,5,WASHING,200,MCMORRIS RO,0.394,0.072,0
112,20535,73,5,WASHING,200,MCMORRIS RO,0.394,0.072,0
